Number,Day,Month,Year,Hour1,Hour2,Weekday,Holiday,Mod168,Day-Ahead Price PTF (TL/MWh),Forecast Demand/Supply,Temperature,Realized D/S(-24),Balancing market(-24),Realized Demand/Supply,Balancing Market Prices SMP (TL/MWh)
29088,26,4,2016,23,23,2,0,47,123.95,0.647689913,11.9530816,0.652783034,99.11,0.619884879,215.99
29089,27,4,2016,0,0,3,0,48,134.99,0.593511543,11.58137008,0.59725523,69.99,0.56586253,210
29090,27,4,2016,1,1,3,0,49,130.99,0.565528227,11.31212945,0.565405709,69.99,0.548491689,230
29091,27,4,2016,2,2,3,0,50,130.99,0.542623373,11.01627192,0.546821816,70,0.531034166,130.99
29092,27,4,2016,3,3,3,0,51,84.97,0.525057501,10.663523,0.530553161,9.98,0.51899135,149.01
29093,27,4,2016,4,4,3,0,52,127.99,0.519882657,11.27261388,0.524647887,1.86,0.514661405,127.99
29094,27,4,2016,5,5,3,0,53,84.99,0.518144862,13.3088489,0.522469146,0.76,0.51294791,130
29095,27,4,2016,6,6,3,0,54,128,0.513832242,15.38361235,0.520975651,0.1,0.512690641,128
29096,27,4,2016,7,7,3,0,55,130.98,0.55591512,16.4596875,0.562277984,69.98,0.552087421,130.98
29097,27,4,2016,8,8,3,0,56,149.59,0.642736005,17.53990745,0.64291598,125.15,0.647065727,157
29098,27,4,2016,9,9,3,0,57,189.91,0.690547665,18.19600712,0.689674017,130.95,0.70059544,197
29099,27,4,2016,10,10,3,0,58,185.51,0.714692496,18.80312597,0.707393947,145,0.718534174,197
29100,27,4,2016,11,11,3,0,59,174.99,0.724884845,19.50759969,0.718973451,190,0.731005502,200
29101,27,4,2016,12,12,3,0,60,129.92,0.688846713,19.67295619,0.684770805,190,0.68768058,190
29102,27,4,2016,13,13,3,0,61,138.87,0.703730634,19.88401664,0.698107286,187,0.704771048,197
29103,27,4,2016,14,14,3,0,62,174.55,0.715120756,19.63512257,0.705734885,214.6,0.704858567,200
29104,27,4,2016,15,15,3,0,63,134.62,0.700169146,18.90262049,0.691635508,207,0.690980347,197
29105,27,4,2016,16,16,3,0,64,129.95,0.690085754,17.62027385,0.691282881,207,0.687450362,197
29106,27,4,2016,17,17,3,0,65,129.97,0.66927152,15.96015923,0.676318738,214.6,0.672747447,197
29107,27,4,2016,18,18,3,0,66,114.99,0.655189451,14.78427021,0.655657868,190,0.659055069,203.4
29108,27,4,2016,19,19,3,0,67,84.99,0.668771232,13.98304887,0.671568149,174,0.673910656,197
29109,27,4,2016,20,20,3,0,68,129.92,0.685245759,13.10276187,0.692612137,151.24,0.695569242,197
29110,27,4,2016,21,21,3,0,69,134.78,0.670899922,12.41914451,0.674758575,180,0.68749317,197.4
29111,27,4,2016,22,22,3,0,70,70,0.669485946,11.75432595,0.623483578,155,0.68142284,197
29112,27,4,2016,23,23,3,0,71,60,0.627229158,11.01799077,0.619884879,215.99,0.638699102,190
29113,28,4,2016,0,0,4,0,72,134.99,0.587901077,10.60338745,0.56586253,210,0.589732114,179.98
29114,28,4,2016,1,1,4,0,73,140.89,0.562836172,10.14204162,0.548491689,230,0.565414411,179.98
29115,28,4,2016,2,2,4,0,74,129.99,0.528066641,9.886662905,0.531034166,130.99,0.543231865,129.99
29116,28,4,2016,3,3,4,0,75,70,0.515586587,9.589620107,0.51899135,149.01,0.52871787,70
29117,28,4,2016,4,4,4,0,76,70,0.511418375,10.79384936,0.514661405,127.99,0.527249705,70
29118,28,4,2016,5,5,4,0,77,70,0.509162912,14.11533239,0.51294791,130,0.523820338,70
29119,28,4,2016,6,6,4,0,78,120.01,0.509720142,16.05333727,0.512690641,128,0.520441591,30
29120,28,4,2016,7,7,4,0,79,127.98,0.54714598,17.26362364,0.552087421,130.98,0.56136212,127.98
29121,28,4,2016,8,8,4,0,80,123.84,0.642523365,18.40068862,0.647065727,157,0.65413209,149.02
29122,28,4,2016,9,9,4,0,81,209.91,0.692252229,19.19189407,0.70059544,197,0.698627389,209.91
29123,28,4,2016,10,10,4,0,82,204.34,0.704867391,19.84695505,0.718534174,197,0.713709248,204.34
29124,28,4,2016,11,11,4,0,83,200,0.715719457,20.62412317,0.731005502,200,0.722532703,200
29125,28,4,2016,12,12,4,0,84,140.89,0.677916311,20.94490157,0.68768058,190,0.690356479,160
29126,28,4,2016,13,13,4,0,85,175,0.68762172,20.9823761,0.704771048,197,0.702663294,175.03
29127,28,4,2016,14,14,4,0,86,180.55,0.692904235,20.75681537,0.704858567,200,0.693927181,190
29128,28,4,2016,15,15,4,0,87,142.48,0.679768256,19.74958165,0.690980347,197,0.676459443,155
29129,28,4,2016,16,16,4,0,88,142.48,0.681028762,18.4681581,0.687450362,197,0.668494397,142.48
29130,28,4,2016,17,17,4,0,89,174.54,0.671187211,16.83656252,0.672747447,197,0.657219014,174.54
29131,28,4,2016,18,18,4,0,90,121.96,0.645797844,15.65853943,0.659055069,203.4,0.641768469,130
29132,28,4,2016,19,19,4,0,91,121.96,0.652707983,15.00874417,0.673910656,197,0.660525571,130
29133,28,4,2016,20,20,4,0,92,136.77,0.678742612,14.12131517,0.695569242,197,0.692353529,179.98
29134,28,4,2016,21,21,4,0,93,135,0.659487825,13.156493,0.68749317,197.4,0.683239097,180
29135,28,4,2016,22,22,4,0,94,84.99,0.653271377,12.47777212,0.68142284,197,0.670927851,179.98
29136,28,4,2016,23,23,4,0,95,69.99,0.622615323,11.75957433,0.638699102,190,0.633924959,156.3
29137,29,4,2016,0,0,5,0,96,174.97,0.572394032,11.33464815,0.589732114,179.98,0.577696428,174.97
29138,29,4,2016,1,1,5,0,97,139.99,0.551702021,10.85474212,0.565414411,179.98,0.548822851,129.98
29139,29,4,2016,2,2,5,0,98,129.98,0.53157559,10.42719858,0.543231865,129.99,0.528996258,129.96
29140,29,4,2016,3,3,5,0,99,70,0.519280673,10.11340734,0.52871787,70,0.516249422,70
29141,29,4,2016,4,4,5,0,100,60,0.51549703,11.294278,0.527249705,70,0.518146289,60
29142,29,4,2016,5,5,5,0,101,30,0.513495515,14.36747978,0.523820338,70,0.515821312,30
29143,29,4,2016,6,6,5,0,102,69.99,0.511433918,16.06706327,0.520441591,30,0.513250698,69.97
29144,29,4,2016,7,7,5,0,103,127.98,0.542594873,17.52506575,0.56136212,127.98,0.549990421,127.98
29145,29,4,2016,8,8,5,0,104,119.94,0.642347204,18.80889709,0.65413209,149.02,0.643453227,155
29146,29,4,2016,9,9,5,0,105,179.44,0.686604039,19.86881461,0.698627389,209.91,0.68704212,197
29147,29,4,2016,10,10,5,0,106,169.34,0.698161508,20.57428772,0.713709248,204.34,0.69986944,197
29148,29,4,2016,11,11,5,0,107,179.43,0.704481771,21.18854505,0.722532703,200,0.70864692,197
29149,29,4,2016,12,12,5,0,108,119.92,0.677647336,21.43526693,0.690356479,160,0.662396495,190
29150,29,4,2016,13,13,5,0,109,115.72,0.649339115,21.18406891,0.702663294,175.03,0.649974046,149
29151,29,4,2016,14,14,5,0,110,174.99,0.676347266,20.73033913,0.693927181,190,0.680135997,190
29152,29,4,2016,15,15,5,0,111,135.59,0.667260489,19.76433338,0.676459443,155,0.672163077,151.1
29153,29,4,2016,16,16,5,0,112,123.96,0.669690843,18.63706865,0.668494397,142.48,0.667229432,161
29154,29,4,2016,17,17,5,0,113,114.99,0.652306279,17.58960392,0.657219014,174.54,0.658413175,180
29155,29,4,2016,18,18,5,0,114,123.96,0.635387161,16.65812099,0.641768469,130,0.647209545,190
29156,29,4,2016,19,19,5,0,115,134.25,0.650354992,16.06630484,0.660525571,130,0.658855491,190
29157,29,4,2016,20,20,5,0,116,127.99,0.679845947,15.64552788,0.692353529,179.98,0.68208424,197
29158,29,4,2016,21,21,5,0,117,150.57,0.667915308,15.28394096,0.683239097,180,0.667235195,197
29159,29,4,2016,22,22,5,0,118,60,0.658779282,14.86111619,0.670927851,179.98,0.659312294,190
29160,29,4,2016,23,23,5,0,119,5.03,0.622620274,14.46804429,0.633924959,156.3,0.626347414,170
29161,30,4,2016,0,0,6,0,120,135.99,0.572036746,14.40074643,0.577696428,174.97,0.579138909,129.99
29162,30,4,2016,1,1,6,0,121,135.99,0.546616267,14.11573093,0.548822851,129.98,0.550667961,129.99
29163,30,4,2016,2,2,6,0,122,127.24,0.524212173,13.78425069,0.528996258,129.96,0.524821644,127.23
29164,30,4,2016,3,3,6,0,123,70,0.511094702,13.43097698,0.516249422,70,0.507993403,70
29165,30,4,2016,4,4,6,0,124,69.99,0.505538897,14.06026863,0.518146289,60,0.505404939,69.99
29166,30,4,2016,5,5,6,0,125,70,0.502988854,15.70519247,0.515821312,30,0.500453083,69.99
29167,30,4,2016,6,6,6,0,126,69.99,0.489084767,16.97658998,0.513250698,69.97,0.485748384,21
29168,30,4,2016,7,7,6,0,127,84.99,0.512217667,18.37078691,0.549990421,127.98,0.516747163,61.08
29169,30,4,2016,8,8,6,0,128,100,0.592884832,19.5078681,0.643453227,155,0.597032278,189.98
29170,30,4,2016,9,9,6,0,129,174.97,0.651983936,20.34455738,0.68704212,197,0.649833371,197.4
29171,30,4,2016,10,10,6,0,130,182.55,0.679578661,21.16687018,0.69986944,197,0.68033141,200
29172,30,4,2016,11,11,6,0,131,199.99,0.689230138,21.37695056,0.70864692,197,0.692809727,200
29173,30,4,2016,12,12,6,0,132,174.99,0.648921587,21.30394519,0.662396495,190,0.648487066,175
29174,30,4,2016,13,13,6,0,133,182.55,0.65637113,21.33417924,0.649974046,149,0.649533601,151
29175,30,4,2016,14,14,6,0,134,174.98,0.649847533,20.60310813,0.680135997,190,0.645432718,174.98
29176,30,4,2016,15,15,6,0,135,123.95,0.635394597,19.66154784,0.672163077,151.1,0.635316455,123.95
29177,30,4,2016,16,16,6,0,136,145.01,0.628825189,18.29580514,0.667229432,161,0.621971783,100
29178,30,4,2016,17,17,6,0,137,151.68,0.60826149,17.02253999,0.658413175,180,0.605645572,100
29179,30,4,2016,18,18,6,0,138,133.06,0.603418335,16.14629034,0.647209545,190,0.597579329,30
29180,30,4,2016,19,19,6,0,139,115,0.641714214,15.36761803,0.658855491,190,0.621975922,100
29181,30,4,2016,20,20,6,0,140,123.96,0.661425468,14.6011267,0.68208424,197,0.642819689,123.95
29182,30,4,2016,21,21,6,0,141,114.99,0.645333482,14.2438462,0.667235195,197,0.627647162,114.99
29183,30,4,2016,22,22,6,0,142,100.09,0.637902068,13.71912761,0.659312294,190,0.618794708,100.08
29184,30,4,2016,23,23,6,0,143,100.05,0.608598762,13.28346344,0.626347414,170,0.584650102,100.03
29185,1,5,2016,0,0,7,1,144,135,0.550518381,12.9578538,0.579138909,129.99,0.553337939,100
29186,1,5,2016,1,1,7,1,145,100.07,0.524343312,12.50324966,0.550667961,129.99,0.531175319,25.05
29187,1,5,2016,2,2,7,1,146,70,0.501123905,12.0563249,0.524821644,127.23,0.507934634,1
29188,1,5,2016,3,3,7,1,147,0.35,0.484959218,11.7294868,0.507993403,70,0.490636349,0.1
29189,1,5,2016,4,4,7,1,148,0.82,0.482771853,12.93429618,0.505404939,69.99,0.481807547,0
29190,1,5,2016,5,5,7,1,149,0.85,0.472206133,14.86419565,0.500453083,69.99,0.4582012,0.01
29191,1,5,2016,6,6,7,1,150,0.51,0.441664663,16.4283219,0.485748384,21,0.441149525,0
29192,1,5,2016,7,7,7,1,151,0.8,0.448260049,18.01091474,0.516747163,61.08,0.452094841,0
29193,1,5,2016,8,8,7,1,152,0.86,0.488346016,18.9666049,0.597032278,189.98,0.485491468,0
29194,1,5,2016,9,9,7,1,153,84.99,0.521469974,19.75645269,0.649833371,197.4,0.523331332,1.1
29195,1,5,2016,10,10,7,1,154,135.52,0.544707651,20.67265649,0.68033141,200,0.549863258,6.15
29196,1,5,2016,11,11,7,1,155,178.54,0.563084432,21.48976317,0.692809727,200,0.567561675,30
29197,1,5,2016,12,12,7,1,156,171.99,0.547272579,21.94213364,0.648487066,175,0.551779627,10.52
29198,1,5,2016,13,13,7,1,157,175,0.553520473,22.19521851,0.649533601,151,0.556857293,10.52
29199,1,5,2016,14,14,7,1,158,125.96,0.549461786,21.79362732,0.645432718,174.98,0.550836473,10.52
29200,1,5,2016,15,15,7,1,159,109.99,0.542740953,20.81777966,0.635316455,123.95,0.5551431,30
29201,1,5,2016,16,16,7,1,160,105.02,0.537387211,19.54038142,0.621971783,100,0.553187017,30
29202,1,5,2016,17,17,7,1,161,100.02,0.530746539,17.91783846,0.605645572,100,0.542044626,5
29203,1,5,2016,18,18,7,1,162,100.06,0.537324716,16.81367622,0.597579329,30,0.546789866,5
29204,1,5,2016,19,19,7,1,163,171.98,0.575252947,15.99756686,0.621975922,100,0.571883608,30
29205,1,5,2016,20,20,7,1,164,182.55,0.620818201,15.3630017,0.642819689,123.95,0.620253423,182.55
29206,1,5,2016,21,21,7,1,165,175,0.612586273,15.03759022,0.627647162,114.99,0.615196849,194
29207,1,5,2016,22,22,7,1,166,172.15,0.614660275,14.36288832,0.618794708,100.08,0.608221813,203.58
29208,1,5,2016,23,23,7,1,167,125.96,0.584047601,14.00906875,0.584650102,100.03,0.571766005,199.99
29209,2,5,2016,0,0,1,0,0,100.06,0.545014271,13.8843345,0.553337939,100,0.534077789,100.06
29210,2,5,2016,1,1,1,0,1,70,0.515115975,13.43135019,0.531175319,25.05,0.510102867,69.97
29211,2,5,2016,2,2,1,0,2,59.98,0.49025015,13.11361751,0.507934634,1,0.485981706,5
29212,2,5,2016,3,3,1,0,3,5.04,0.481843484,13.03061286,0.490636349,0.1,0.474079475,0.1
29213,2,5,2016,4,4,1,0,4,5.05,0.482099739,13.7382815,0.481807547,0,0.476530154,0.1
29214,2,5,2016,5,5,1,0,5,69.98,0.488764275,15.2590495,0.4582012,0.01,0.473203909,0.1
29215,2,5,2016,6,6,1,0,6,69.99,0.48438465,16.91014371,0.441149525,0,0.465901339,0
29216,2,5,2016,7,7,1,0,7,175,0.532041708,18.4670364,0.452094841,0,0.517950664,100
29217,2,5,2016,8,8,1,0,8,100.01,0.432508293,19.42673968,0.485491468,0,0.628799151,100
29218,2,5,2016,9,9,1,0,9,190,0.692901006,20.52151462,0.523331332,1.1,0.686867905,130
29219,2,5,2016,10,10,1,0,10,204.91,0.706341833,21.47535579,0.549863258,6.15,0.703006804,175
29220,2,5,2016,11,11,1,0,11,220,0.722434702,21.89967079,0.567561675,30,0.718743386,140
29221,2,5,2016,12,12,1,0,12,189.93,0.688961125,21.63093285,0.551779627,10.52,0.681065146,129.98
29222,2,5,2016,13,13,1,0,13,189.98,0.695170119,21.99424935,0.556857293,10.52,0.691760562,100
29223,2,5,2016,14,14,1,0,14,189.99,0.710317278,21.63632433,0.550836473,10.52,0.707690718,130
29224,2,5,2016,15,15,1,0,15,187.07,0.696022123,20.71630047,0.5551431,30,0.704048367,187.07
29225,2,5,2016,16,16,1,0,16,174.99,0.686144614,19.39591197,0.553187017,30,0.694913823,180
29226,2,5,2016,17,17,1,0,17,172.15,0.665648419,18.14921842,0.542044626,5,0.669872773,130
29227,2,5,2016,18,18,1,0,18,133.43,0.641970598,17.54544866,0.546789866,5,0.642669166,129.98
29228,2,5,2016,19,19,1,0,19,155.68,0.653594641,17.10973087,0.571883608,30,0.652507315,130
29229,2,5,2016,20,20,1,0,20,200.17,0.68012048,16.73031916,0.620253423,182.55,0.6779459,200.17
29230,2,5,2016,21,21,1,0,21,178.55,0.658762716,16.16998084,0.615196849,194,0.656311077,96
29231,2,5,2016,22,22,1,0,22,155.68,0.658824909,15.80830973,0.608221813,203.58,0.656902466,95.68
29232,2,5,2016,23,23,1,0,23,89.39,0.625594766,15.5984205,0.571766005,199.99,0.61884496,80
29233,3,5,2016,0,0,2,0,24,194.49,0.577138333,15.06843169,0.534077789,100.06,0.565957226,130
29234,3,5,2016,1,1,2,0,25,171.98,0.549247641,14.7549183,0.510102867,69.97,0.537239889,100
29235,3,5,2016,2,2,2,0,26,139.99,0.530985616,14.60509368,0.485981706,5,0.523333612,80
29236,3,5,2016,3,3,2,0,27,70,0.51509406,14.56658658,0.474079475,0.1,0.510064377,69.99
29237,3,5,2016,4,4,2,0,28,69.99,0.510464318,14.92396121,0.476530154,0.1,0.503808064,69.99
29238,3,5,2016,5,5,2,0,29,74.97,0.517451142,16.17818714,0.473203909,0.1,0.506301088,74.94
29239,3,5,2016,6,6,2,0,30,100.09,0.51459518,17.71499988,0.465901339,0,0.501804541,10
29240,3,5,2016,7,7,2,0,31,134.99,0.543155502,18.85421749,0.517950664,100,0.533293236,121.11
29241,3,5,2016,8,8,2,0,32,148.95,0.631378172,19.64773148,0.628799151,100,0.63065319,130
29242,3,5,2016,9,9,2,0,33,202.02,0.684647532,20.37259734,0.686867905,130,0.680019636,202.02
29243,3,5,2016,10,10,2,0,34,215.99,0.690353553,21.16409734,0.703006804,175,0.685208927,150
29244,3,5,2016,11,11,2,0,35,215.99,0.705795378,21.30590601,0.718743386,140,0.696069358,130
29245,3,5,2016,12,12,2,0,36,129.98,0.670105481,21.31091271,0.681065146,129.98,0.661990245,129.98
29246,3,5,2016,13,13,2,0,37,147.61,0.683013862,21.08123366,0.691760562,100,0.673192361,147.61
29247,3,5,2016,14,14,2,0,38,171.98,0.705744051,20.06626606,0.707690718,130,0.69726504,180
29248,3,5,2016,15,15,2,0,39,170.55,0.699051331,19.33210493,0.704048367,187.07,0.696923871,180
29249,3,5,2016,16,16,2,0,40,170.55,0.696791347,17.90575856,0.694913823,180,0.690566273,170.6
29250,3,5,2016,17,17,2,0,41,123.96,0.684287543,17.0266673,0.669872773,130,0.664047816,123.96
29251,3,5,2016,18,18,2,0,42,84.99,0.657006448,16.15183142,0.642669166,129.98,0.63965137,85.99
29252,3,5,2016,19,19,2,0,43,189.99,0.672865021,15.57231566,0.652507315,130,0.653752605,189.99
29253,3,5,2016,20,20,2,0,44,189.99,0.689665415,14.70681838,0.6779459,200.17,0.67215544,189.99
29254,3,5,2016,21,21,2,0,45,178.54,0.671977461,14.06850023,0.656311077,96,0.653036249,178.54
29255,3,5,2016,22,22,2,0,46,123.96,0.609783405,13.72942935,0.656902466,95.68,0.64391868,123.96
29256,3,5,2016,23,23,2,0,47,112.15,0.618122243,13.38249478,0.61884496,80,0.621490091,113.15
29257,4,5,2016,0,0,3,0,48,200,0.585203957,13.09752968,0.565957226,130,0.584129514,200
29258,4,5,2016,1,1,3,0,49,175,0.55423487,12.96503964,0.537239889,100,0.555144721,151.15
29259,4,5,2016,2,2,3,0,50,170,0.540090038,12.81052765,0.523333612,80,0.537268171,70.5
29260,4,5,2016,3,3,3,0,51,70,0.525977188,12.73529305,0.510064377,69.99,0.529118819,70
29261,4,5,2016,4,4,3,0,52,70,0.519930354,13.3036207,0.503808064,69.99,0.525307713,70
29262,4,5,2016,5,5,3,0,53,70,0.517187057,14.60641226,0.506301088,74.94,0.518076619,70
